OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
10996,QUICK,4,1998-04-02 00:00:00.000,1998-04-30 00:00:00.000,10.04.1998,2,1.12,QUICK-Stop,Taucherstraße  10,Cunewalde,,01307,Germany
10997,LILAS,8,03.04.1998,1998-05-15 00:00:00,1998-04-13 00:00:00.000,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
10998,WOLZA,8,1998-04-03 00:00:00.000,1998/04/17,1998-04-17 00:00:00.000,2,20.31,Wolski Zajazd,  ul. Filtrowa 68  ,Warszawa,,01-012,Poland
10999,OTTIK,6,1998-04-03 00:00:00.000,1998-05-01 00:00:00.000,04/10/1998,2,96.35,Ottilies Käseladen,  MEHRHEIMERSTR. 369  ,  KÖLN  ,,50739,Germany
11000,RATTC,2,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,04/14/1998,3,55.12,  Rattlesnake Canyon Grocery  ,  2817 milton dr.  ,  Albuquerque  ,NM,87110,USA
11001,FOLKO,2,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,14.04.1998,2,197.3,Folk och fä HB,Åkergatan 24,BRÄCKE,,,Sweden
11002,SAVEA,4,1998/04/06,1998-05-04 00:00:00.000,1998-04-16 00:00:00.000,1,141.16,SAVE-A-LOT MARKETS,187  suffolk  ln.,Boise,ID,83720,USA
11003,THECR,3,1998-04-06 00:00:00.000,1998-05-04 00:00:00.000,08-04-1998,3,14.91,  The Cracker Box  ,55  Grizzly  Peak  Rd.,Butte,MT,59801,USA
11004,MAISD,3,07.04.1998,1998-05-05 00:00:00.000,1998/04/20,1,44.84,Maison Dewey,Rue  Joseph-Bens  532,Bruxelles,,B-1180,Belgium
11005,WILMK,2,1998-04-07 00:00:00.000,1998/05/05,1998-04-10 00:00:00,1,0.75,  Wilman Kala  ,Keskuskatu 45,  Helsinki  ,,21240,Finland
11006,GREAL,3,1998-04-07 00:00:00.000,1998-05-05 00:00:00.000,1998/04/15,2,25.19,Great Lakes Food Market,  2732 Baker Blvd.  ,  Eugene  ,OR,97403,USA
11007,PRINI,8,1998-04-08 00:00:00,05/06/1998,1998-04-13 00:00:00.000,2,202.24,  Princesa Isabel Vinhos  ,Estrada da saúde n. 58,Lisboa,,1756,Portugal
11008,ERNSH,7,1998-04-08 00:00:00,1998/05/06,nan,3,79.46,ERNST  HANDEL,Kirchgasse 6,  Graz  ,,8010,Austria
11009,GODOS,2,08-04-1998,06.05.1998,1998-04-10 00:00:00.000,1,59.11,godos cocina típica,"  C/ Romero, 33  ",Sevilla,,41101,Spain
11010,REGGC,2,1998-04-09 00:00:00.000,1998/05/07,1998-04-21 00:00:00.000,2,28.71,Reggiani Caseifici,Strada  Provinciale  124,Reggio Emilia,,42100,Italy
11011,ALFKI,3,1998/04/09,1998-05-07 00:00:00.000,1998-04-13 00:00:00.000,1,1.21,alfred's futterkiste,Obere  Str.  57,BERLIN,,12209,Germany
11012,FRANK,1,1998-04-09 00:00:00.000,04/23/1998,04/17/1998,3,242.95,Frankenversand,Berliner Platz 43,MÜNCHEN,,80805,Germany
11013,ROMEY,2,1998-04-09 00:00:00.000,07.05.1998,1998/04/10,1,32.99,romero  y  tomillo,"GRAN  VÍA,  1",Madrid,,28001,Spain
11014,LINOD,2,1998-04-10 00:00:00.000,1998-05-08 00:00:00.000,15-04-1998,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,i.  de  margarita,Nueva Esparta,4980,Venezuela
11015,SANTG,2,1998-04-10 00:00:00,24-04-1998,1998-04-20 00:00:00.000,2,4.62,Santé Gourmet,  Erling Skakkes gate 78  ,Stavern,,4110,Norway
11016,AROUT,9,1998-04-10 00:00:00,1998-05-08 00:00:00,1998-04-13 00:00:00.000,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,,UK
11017,ZZZZZ,9,1998/04/13,11-05-1998,1998-04-20 00:00:00.000,2,754.26,ernst  handel,Kirchgasse 6,Graz,,8010,Austria
11018,LONEP,4,1998-04-13 00:00:00.000,1998-05-11 00:00:00,nan,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA
11019,RANCH,6,1998-04-13 00:00:00,11-05-1998,nan,3,3.17,  Rancho grande  ,Av. del Libertador 900,Buenos Aires,,1010,Argentina
11020,OTTIK,2,1998-04-14 00:00:00.000,1998-05-12 00:00:00.000,1998-04-16 00:00:00.000,2,43.3,Ottilies  Käseladen,MEHRHEIMERSTR. 369,Köln,,50739,Germany
11021,QUICK,3,1998/04/14,1998/05/12,1998-04-21 00:00:00.000,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,,01307,Germany
11022,HANAR,9,1998-04-14 00:00:00.000,1998-05-12 00:00:00.000,04.05.1998,2,6.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11023,BSBEV,1,1998-04-14 00:00:00.000,04/28/1998,1998/04/24,2,123.83,  B's Beverages  ,Fauntleroy Circus,london,,EC2 5NT,UK
11024,EASTC,4,15.04.1998,1998-05-13 00:00:00.000,1998-04-20 00:00:00.000,1,74.36,Eastern  Connection,35 king george,london,,WX3 6FW,UK
11025,WARTH,6,1998/04/15,1998-05-13 00:00:00.000,1998-04-24 00:00:00.000,3,29.17,Wartian  Herkku,torikatu  38,Oulu,,90110,Finland
11026,FRANS,4,1998-04-15 00:00:00.000,05/13/1998,28-04-1998,1,47.09,  Franchi S.p.A.  ,Via Monte Bianco 34,TORINO,,10100,Italy
11027,BOTTM,1,1998-04-16 00:00:00.000,1998-05-14 00:00:00.000,1998-04-20 00:00:00.000,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada
11028,KOENE,2,16.04.1998,1998-05-14 00:00:00.000,22-04-1998,1,29.59,Königlich Essen,  MAUBELSTR. 90  ,Brandenburg,,14776,Germany
11029,CHOPS,4,1998-04-16 00:00:00.000,1998-05-14 00:00:00.000,1998-04-27 00:00:00.000,1,47.84,Chop-suey Chinese,Hauptstr. 31,BERN,,3012,Switzerland
11030,SAVEA,7,04/17/1998,1998/05/15,27.04.1998,2,830.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA
11031,SAVEA,6,17-04-1998,1998-05-15 00:00:00.000,1998-04-24 00:00:00.000,2,227.22,Save-a-lot  Markets,  187 Suffolk Ln.  ,  Boise  ,ID,83720,USA
11032,WHITC,2,1998-04-17 00:00:00.000,1998/05/15,1998-04-23 00:00:00.000,3,606.19,White  Clover  Markets,1029 - 12th ave. s.,Seattle,WA,98124,USA
11033,RICSU,7,1998-04-17 00:00:00.000,1998-05-15 00:00:00,1998-04-23 00:00:00.000,3,84.74,Richter Supermarkt,Starenweg  5,Genève,,1204,Switzerland
11034,OLDWO,8,1998-04-20 00:00:00.000,06/01/1998,1998-04-27 00:00:00.000,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA
11035,SUPRD,2,1998/04/20,18-05-1998,1998-04-24 00:00:00.000,2,0.17,Suprêmes  délices,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium
11036,DRACD,8,20.04.1998,1998/05/18,1998-04-22 00:00:00.000,3,149.47,DRACHENBLUT  DELIKATESSEN,  Walserweg 21  ,  Aachen  ,,,Germany
11037,GODOS,7,1998-04-21 00:00:00,1998/05/19,1998-04-27 00:00:00.000,1,3.2,Godos Cocina Típica,"  C/ Romero, 33  ",Sevilla,,41101,Spain
11038,SUPRD,1,1998-04-21 00:00:00.000,1998-05-19 00:00:00.000,1998-04-30 00:00:00.000,2,29.59,SUPRÊMES  DÉLICES,"  BOULEVARD TIROU, 255  ",Charleroi,,B-6000,Belgium
11039,LINOD,1,1998-04-21 00:00:00.000,19.05.1998,nan,2,65.0,LINO-DELICATESES,ave. 5 de mayo porlamar,I. de Margarita,Nueva Esparta,4980,Venezuela
11040,GREAL,4,22-04-1998,1998-05-20 00:00:00.000,nan,3,1281.0,Great Lakes Food Market,2732  Baker  Blvd.,Eugene,OR,97403,USA
11041,CHOPS,3,1998-04-22 00:00:00.000,1998/05/20,1998/04/28,2,48.22,Chop-suey Chinese,  Hauptstr. 31  ,Bern,,3012,Switzerland
11042,COMMI,2,1998-04-22 00:00:00.000,1998-05-06 00:00:00.000,01-05-1998,1,29.99,Comércio  Mineiro,"Av. dos Lusíadas, 23",Sao  Paulo,SP,05432-043,Brazil
11043,SPECD,5,04/22/1998,1998-05-20 00:00:00.000,1998-04-29 00:00:00.000,2,8.8,Spécialités du monde,"25, RUE LAURISTON",  Paris  ,,75016,France
11044,WOLZA,4,1998-04-23 00:00:00,1998/05/21,1998-05-01 00:00:00.000,1,8.72,wolski  zajazd,ul.  Filtrowa  68,Warszawa,,01-012,Poland
11045,BOTTM,6,1998/04/23,21.05.1998,nan,2,70.58,Bottom-Dollar Markets,23 tsawassen blvd.,Tsawassen,BC,T2F 8M4,Canada
11046,WANDK,8,23.04.1998,05/21/1998,1998-04-24 00:00:00.000,2,71.64,Die Wandernde Kuh,ADENAUERALLEE 900,Stuttgart,,70563,Germany
11047,EASTC,7,1998-04-24 00:00:00.000,1998-05-22 00:00:00.000,1998-05-01 00:00:00.000,3,46.62,  eastern connection  ,35 King George,London,,WX3 6FW,UK
11048,BOTTM,7,04/24/1998,1998-05-22 00:00:00.000,1998-04-30 00:00:00.000,3,24.12,  bottom-dollar markets  ,23  Tsawassen  Blvd.,Tsawassen,BC,T2F 8M4,Canada
11049,GOURL,3,04/24/1998,1998-05-22 00:00:00,1998-05-04 00:00:00.000,1,8.34,  Gourmet Lanchonetes  ,"  AV. BRASIL, 442  ",CAMPINAS,SP,04876-786,Brazil
11050,FOLKO,8,1998-04-27 00:00:00.000,1998/05/25,1998-05-05 00:00:00.000,2,59.41,Folk och fä HB,  Åkergatan 24  ,BRÄCKE,,S-844 67,Sweden
11051,LAMAI,7,27-04-1998,1998-05-25 00:00:00.000,nan,3,2.79,La maison d'Asie,  1 rue Alsace-Lorraine  ,Toulouse,,31000,France
11052,HANAR,3,1998-04-27 00:00:00,1998-05-25 00:00:00.000,1998-05-01 00:00:00.000,1,67.26,HANARI CARNES,"Rua do Paço, 67",Rio de Janeiro,RJ,05454-876,Brazil
11053,PICCO,2,27.04.1998,1998-05-25 00:00:00.000,1998-04-29 00:00:00,2,53.05,Piccolo und mehr,geislweg 14,SALZBURG,,5020,Austria
11054,CACTU,8,1998-04-28 00:00:00.000,26-05-1998,nan,1,0.33,  Cactus Comidas para llevar  ,  Cerrito 333  ,  Buenos Aires  ,,1010,Argentina
11055,HILAA,7,28.04.1998,1998/05/26,05-05-1998,2,120.92,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela
11056,EASTC,8,28-04-1998,1998-05-12 00:00:00.000,1998-05-01 00:00:00.000,2,278.96,Eastern Connection,35 KING GEORGE,London,,WX3 6FW,UK
11057,NORTS,3,1998-04-29 00:00:00.000,1998-05-27 00:00:00.000,01.05.1998,3,4.13,North/South,south house 300 queensbridge,  london  ,,SW7 1RZ,UK
11058,BLAUS,9,29-04-1998,1998-05-27 00:00:00.000,nan,3,31.14,Blauer See Delikatessen,  Forsterstr. 57  ,Mannheim,,68306,Germany
11059,RICAR,2,29-04-1998,1998/06/10,nan,2,85.8,Ricardo Adocicados,"AV. COPACABANA, 267",  Rio de Janeiro  ,RJ,02389-890,Brazil
11060,FRANS,2,1998-04-30 00:00:00.000,1998-05-28 00:00:00.000,1998-05-04 00:00:00,2,10.98,Franchi S.p.A.,VIA  MONTE  BIANCO  34,Torino,,10100,Italy
11061,GREAL,4,1998/04/30,1998/06/11,nan,3,14.01,Great Lakes Food Market,2732 baker blvd.,  Eugene  ,OR,97403,USA
11062,REGGC,4,04/30/1998,1998-05-28 00:00:00.000,nan,2,29.93,Reggiani Caseifici,  Strada Provinciale 124  ,Reggio Emilia,,42100,Italy
11063,HUNGO,3,04/30/1998,1998-05-28 00:00:00.000,1998-05-06 00:00:00.000,2,3759.5800000000004,Hungry  Owl  All-Night  Grocers,8 Johnstown Road,cork,Co. Cork,,Ireland
11064,SAVEA,1,1998/05/01,05/29/1998,1998-05-04 00:00:00.000,1,511.53,SAVE-A-LOT MARKETS,187 suffolk ln.,Boise,ID,83720,USA
11065,LILAS,8,2026-01-01 00:00:00.000,1998/05/29,nan,1,12.91,LILA-Supermercado,CARRERA  52  CON  AVE.  BOLÍVAR  #65-98  LLANO  LARGO,Barquisimeto,Lara,3508,Venezuela
11066,WHITC,7,1998-05-01 00:00:00.000,29-05-1998,05/04/1998,2,44.72,  White Clover Markets  ,  1029 - 12th Ave. S.  ,seattle,WA,98124,USA
11067,DRACD,1,1998-05-04 00:00:00.000,1998-05-18 00:00:00.000,1998-05-06 00:00:00.000,2,7.98,Drachenblut Delikatessen,  Walserweg 21  ,  Aachen  ,,52066,Germany
11068,QUEEN,8,1998/05/04,1998-06-01 00:00:00.000,nan,2,81.75,Queen Cozinha,"Alameda  dos  Canàrios,  891",Sao  Paulo,SP,05487-020,Brazil
11069,TORTU,1,1998/05/04,06/01/1998,05/06/1998,2,15.67,Tortuga Restaurante,AVDA. AZTECA 123,méxico d.f.,,05033,Mexico
11070,LEHMS,2,1998/06/02,1998-05-05 00:00:00.000,nan,1,136.0,Lehmanns Marktstand,Magazinweg 7,  Frankfurt a.M.  ,,60528,Germany
11071,LILAS,1,1998-05-05 00:00:00.000,1998/06/02,nan,1,0.93,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela
11072,ERNSH,4,1998-05-05 00:00:00.000,02-06-1998,nan,2,258.64,Ernst Handel,Kirchgasse  6,  graz  ,,8010,Austria
11073,PERIC,2,1998-05-05 00:00:00,1998-06-02 00:00:00.000,nan,2,24.95,pericles comidas clásicas,Calle Dr. Jorge Cash 321,méxico  d.f.,,05033,Mexico
11074,SIMOB,7,1998/05/06,06/03/1998,nan,2,18.44,Simons bistro,Vinbæltet 34,Kobenhavn,,1734,Denmark
11075,RICSU,8,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,nan,2,6.19,RICHTER  SUPERMARKT,Starenweg 5,genève,,1204,Switzerland
11076,BONAP,4,1998-05-06 00:00:00.000,1998-06-03 00:00:00.000,nan,2,38.28,BON APP',"  12, rue des Bouchers  ",marseille,,13008,France
11077,RATTC,1,1998-05-06 00:00:00.000,1998/06/03,nan,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,ALBUQUERQUE,NM,87110,USA
10322,PERIC,7,04.10.1996,11/01/1996,1996-10-23 00:00:00.000,3,0.4,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,,05033,Mexico
10384,BERGS,3,1996-12-16 00:00:00,1997-01-13 00:00:00,1996-12-20 00:00:00,3,168.64,Berglunds  snabbköp,Berguvsvägen  8,Luleå,,S-958 22,Sweden
10849,KOENE,9,01/23/1998,1998-02-20 00:00:00,1998-01-30 00:00:00.000,2,0.56,  Königlich Essen  ,  Maubelstr. 90  ,Brandenburg,,14776,Germany
10647,QUEDE,4,1997-08-27 00:00:00,1997-09-10 00:00:00,1997/09/03,2,45.54,Que  Delícia,"rua da panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil
10752,NORTS,2,24-11-1997,1997-12-22 00:00:00.000,1997-11-28 00:00:00.000,3,1.39,  NORTH/SOUTH  ,South House 300 Queensbridge,LONDON,,SW7 1RZ,UK
