OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,OrderYear,OrderMonth,OrderDayOfWeek,ShippingDurationDays,Delivery_Status
10950,MAGAA,1,1998-03-16,1998-04-13,1998-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico Il Moro 22,Bergamo,Unknown,24100,Italy,1998,3,Monday,7.0,On-Time
10951,RICSU,9,1998-03-16,1998-04-27,1998-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,Unknown,1204,Switzerland,1998,3,Monday,22.0,On-Time
10952,ALFKI,1,1998-03-16,1998-04-27,1998-03-24,1,40.42,Alfred'S Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,1998,3,Monday,8.0,On-Time
10953,AROUT,9,1998-03-16,1998-03-30,1998-03-25,2,23.72,Around The Horn,Brook Farm Stratford St. Mary,Colchester,Essex,Co7 6Jx,Uk,1998,3,Monday,9.0,On-Time
10954,LINOD,5,1998-03-17,1998-04-28,1998-03-20,1,27.91,Lino-Delicateses,Ave. 5 De Mayo Porlamar,I. De Margarita,Nueva Esparta,4980,Venezuela,1998,3,Tuesday,3.0,On-Time
10955,FOLKO,8,1998-03-17,1998-04-14,1998-03-20,2,3.26,Folk Och Fä Hb,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1998,3,Tuesday,3.0,On-Time
10956,BLAUS,6,1998-03-17,1998-04-28,1998-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Unknown,68306,Germany,1998,3,Tuesday,3.0,On-Time
10957,HILAA,8,1998-03-18,1998-04-15,1998-03-27,3,105.36,Hilarion-Abastos,Carrera 22 Con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1998,3,Wednesday,9.0,On-Time
10958,OCEAN,7,1998-03-18,1998-04-15,1998-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Unknown,1010,Argentina,1998,3,Wednesday,9.0,On-Time
10959,GOURL,6,1998-03-18,1998-04-29,1998-03-23,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,Sp,04876-786,Brazil,1998,3,Wednesday,5.0,On-Time
10960,HILAA,3,1998-03-19,1998-04-02,1998-04-08,1,2.08,Hilarion-Abastos,Carrera 22 Con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1998,3,Thursday,20.0,Delayed
10961,QUEEN,8,1998-03-19,1998-04-16,1998-03-30,1,104.47,Queen Cozinha,"Alameda Dos Canàrios, 891",Sao Paulo,Sp,05487-020,Brazil,1998,3,Thursday,11.0,On-Time
10962,QUICK,8,1998-03-19,1998-04-16,1998-03-23,2,275.79,Quick-Stop,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,1998,3,Thursday,4.0,On-Time
10963,FURIB,9,1998-03-19,1998-04-16,1998-03-26,3,2.7,Furia Bacalhau E Frutos Do Mar,Jardim Das Rosas N. 32,Lisboa,Unknown,1675,Portugal,1998,3,Thursday,7.0,On-Time
10964,SPECD,3,1998-03-20,1998-04-17,1998-03-24,2,87.38,Spécialités Du Monde,"25, Rue Lauriston",Paris,Unknown,75016,France,1998,3,Friday,4.0,On-Time
10965,OLDWO,6,1998-03-20,1998-04-17,1998-03-30,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,Ak,99508,Usa,1998,3,Friday,10.0,On-Time
10966,CHOPS,4,1998-03-20,1998-04-17,1998-04-08,1,27.19,Chop-Suey Chinese,Hauptstr. 31,Bern,Unknown,3012,Switzerland,1998,3,Friday,19.0,On-Time
10967,TOMSP,2,1998-03-23,1998-04-20,1998-02-04,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,Unknown,44087,Germany,1998,3,Monday,-47.0,On-Time
10968,ERNSH,1,1998-03-23,1998-04-20,1998-01-04,3,74.6,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1998,3,Monday,-78.0,On-Time
10969,COMMI,1,1998-03-23,1998-04-20,1998-03-30,2,0.21,Comércio Mineiro,"Av. Dos Lusíadas, 23",Sao Paulo,Sp,05432-043,Brazil,1998,3,Monday,7.0,On-Time
10970,BOLID,9,1998-03-24,1998-07-04,1998-04-24,1,16.16,Bólido Comidas Preparadas,"C/ Araquil, 67",Madrid,Unknown,28023,Spain,1998,3,Tuesday,31.0,On-Time
10971,FRANR,2,1998-03-24,1998-04-21,1998-04-02,2,121.82,France Restauration,"54, Rue Royale",Nantes,Unknown,44000,France,1998,3,Tuesday,9.0,On-Time
10972,LACOR,4,1998-03-24,1998-04-21,1998-03-26,2,0.02,La Corne D'Abondance,"67, Avenue De L'Europe",Versailles,Unknown,78000,France,1998,3,Tuesday,2.0,On-Time
10973,LACOR,6,1998-03-24,1998-04-21,1998-03-27,2,15.17,La Corne D'Abondance,"67, Avenue De L'Europe",Versailles,Unknown,78000,France,1998,3,Tuesday,3.0,On-Time
10974,SPLIR,3,1998-03-25,1998-04-08,1998-03-04,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,Wy,82520,Usa,1998,3,Wednesday,-21.0,On-Time
10975,BOTTM,1,1998-03-25,1998-04-22,1998-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Bc,T2F 8M4,Canada,1998,3,Wednesday,2.0,On-Time
10976,HILAA,1,1998-03-25,1998-05-06,1998-04-03,1,37.97,Hilarion-Abastos,Carrera 22 Con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1998,3,Wednesday,9.0,On-Time
10977,FOLKO,8,1998-03-26,1998-04-23,1998-04-10,3,208.5,Folk Och Fä Hb,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1998,3,Thursday,15.0,On-Time
10978,MAISD,9,1998-03-26,1998-04-23,1998-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,1998,3,Thursday,28.0,On-Time
10979,ERNSH,8,1998-03-26,1998-04-23,1998-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1998,3,Thursday,5.0,On-Time
10980,FOLKO,4,1998-03-27,1998-05-08,1998-04-17,1,1.26,Folk Och Fä Hb,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1998,3,Friday,21.0,On-Time
10981,HANAR,1,1998-03-27,1998-04-24,1998-04-02,2,-193.37,Hanari Carnes,"Rua Do Paço, 67",Rio De Janeiro,Rj,05454-876,Brazil,1998,3,Friday,6.0,On-Time
10982,BOTTM,2,1998-03-27,1998-04-24,1998-08-04,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Bc,T2F 8M4,Canada,1998,3,Friday,130.0,Delayed
10983,SAVEA,2,1998-03-27,1998-04-24,1998-04-06,2,657.54,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,3,Friday,10.0,On-Time
10984,SAVEA,1,1998-03-30,1998-04-27,1998-04-03,3,211.22,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,3,Monday,4.0,On-Time
10985,HUNGO,2,1998-03-30,1998-04-27,1998-02-04,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,1998,3,Monday,-54.0,On-Time
10986,OCEAN,8,1998-03-30,1998-04-27,1998-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,Unknown,1010,Argentina,1998,3,Monday,22.0,On-Time
10987,EASTC,8,1998-03-31,1998-04-28,1998-04-06,1,185.48,Eastern Connection,35 King George,London,Unknown,Wx3 6Fw,Uk,1998,3,Tuesday,6.0,On-Time
10988,RATTC,3,1998-03-31,1998-04-28,1998-10-04,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,Nm,87110,Usa,1998,3,Tuesday,187.0,Delayed
10989,QUEDE,2,1998-03-31,1998-04-28,1998-02-04,1,34.76,Que Delícia,"Rua Da Panificadora, 12",Rio De Janeiro,Rj,02389-673,Brazil,1998,3,Tuesday,-55.0,On-Time
10990,ERNSH,2,1998-04-01,1998-05-13,1998-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1998,4,Wednesday,6.0,On-Time
10991,QUICK,1,1998-04-01,1998-04-29,1998-04-07,1,38.51,Quick-Stop,Taucherstrasse 10,Cunewalde,Unknown,01307,Germany,1998,4,Wednesday,6.0,On-Time
10992,THEBI,1,1998-01-04,1998-04-29,1998-03-04,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,Or,97201,Usa,1998,1,Sunday,59.0,On-Time
10993,FOLKO,7,1998-04-01,1998-04-29,1998-04-10,3,8.81,Folk Och Fä Hb,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1998,4,Wednesday,9.0,On-Time
10994,VAFFE,2,1998-02-04,1998-04-16,1998-04-09,3,65.53,Vaffeljernet,Smagsloget 45,Århus,Unknown,8200,Denmark,1998,2,Wednesday,64.0,On-Time
10995,PERIC,1,1998-04-02,1998-04-30,1998-04-06,3,46.0,Pericles Comidas Clásicas,Calle Dr. Jorge Cash 321,México D.F.,Unknown,05033,Mexico,1998,4,Thursday,4.0,On-Time
10996,QUICK,4,1998-04-02,1998-04-30,1998-10-04,2,1.12,Quick-Stop,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,1998,4,Thursday,185.0,Delayed
10997,LILAS,8,1998-03-04,1998-05-15,1998-04-13,2,73.91,Lila-Supermercado,Carrera 52 Con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1998,3,Wednesday,40.0,On-Time
10998,WOLZA,8,1998-04-03,1998-04-17,1998-04-17,2,20.31,Wolski Zajazd,Ul. Filtrowa 68,Warszawa,Unknown,01-012,Poland,1998,4,Friday,14.0,On-Time
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Unknown,50739,Germany,1998,4,Friday,7.0,On-Time
11000,RATTC,2,1998-04-06,1998-05-04,1998-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,Nm,87110,Usa,1998,4,Monday,8.0,On-Time
11001,FOLKO,2,1998-04-06,1998-05-04,1998-04-14,2,197.3,Folk Och Fä Hb,Åkergatan 24,Bräcke,Unknown,Unknown,Sweden,1998,4,Monday,8.0,On-Time
11002,SAVEA,4,1998-04-06,1998-05-04,1998-04-16,1,141.16,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,4,Monday,10.0,On-Time
11003,THECR,3,1998-04-06,1998-05-04,1998-08-04,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,Mt,59801,Usa,1998,4,Monday,120.0,Delayed
11004,MAISD,3,1998-07-04,1998-05-05,1998-04-20,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Unknown,B-1180,Belgium,1998,7,Saturday,-75.0,On-Time
11005,WILMK,2,1998-04-07,1998-05-05,1998-04-10,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,Unknown,21240,Finland,1998,4,Tuesday,3.0,On-Time
11006,GREAL,3,1998-04-07,1998-05-05,1998-04-15,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,Or,97403,Usa,1998,4,Tuesday,8.0,On-Time
11007,PRINI,8,1998-04-08,1998-05-06,1998-04-13,2,202.24,Princesa Isabel Vinhos,Estrada Da Saúde N. 58,Lisboa,Unknown,1756,Portugal,1998,4,Wednesday,5.0,On-Time
11008,ERNSH,7,1998-04-08,1998-05-06,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1998,4,Wednesday,,On-Time
11009,GODOS,2,1998-08-04,1998-06-05,1998-04-10,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,1998,8,Tuesday,-116.0,On-Time
11010,REGGC,2,1998-04-09,1998-05-07,1998-04-21,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,1998,4,Thursday,12.0,On-Time
11011,ALFKI,3,1998-04-09,1998-05-07,1998-04-13,1,1.21,Alfred'S Futterkiste,Obere Str. 57,Berlin,Unknown,12209,Germany,1998,4,Thursday,4.0,On-Time
11012,FRANK,1,1998-04-09,1998-04-23,1998-04-17,3,242.95,Frankenversand,Berliner Platz 43,München,Unknown,80805,Germany,1998,4,Thursday,8.0,On-Time
11013,ROMEY,2,1998-04-09,1998-07-05,1998-04-10,1,32.99,Romero Y Tomillo,"Gran Vía, 1",Madrid,Unknown,28001,Spain,1998,4,Thursday,1.0,On-Time
11014,LINOD,2,1998-04-10,1998-05-08,1998-04-15,3,23.6,Lino-Delicateses,Ave. 5 De Mayo Porlamar,I. De Margarita,Nueva Esparta,4980,Venezuela,1998,4,Friday,5.0,On-Time
11015,SANTG,2,1998-04-10,1998-04-24,1998-04-20,2,4.62,Santé Gourmet,Erling Skakkes Gate 78,Stavern,Unknown,4110,Norway,1998,4,Friday,10.0,On-Time
11016,AROUT,9,1998-04-10,1998-05-08,1998-04-13,2,33.8,Around The Horn,Brook Farm Stratford St. Mary,Colchester,Essex,Unknown,Uk,1998,4,Friday,3.0,On-Time
11017,ZZZZZ,9,1998-04-13,1998-11-05,1998-04-20,2,754.26,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1998,4,Monday,7.0,On-Time
11018,LONEP,4,1998-04-13,1998-05-11,,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,Or,97219,Usa,1998,4,Monday,,On-Time
11019,RANCH,6,1998-04-13,1998-11-05,,3,3.17,Rancho Grande,Av. Del Libertador 900,Buenos Aires,Unknown,1010,Argentina,1998,4,Monday,,On-Time
11020,OTTIK,2,1998-04-14,1998-05-12,1998-04-16,2,43.3,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Unknown,50739,Germany,1998,4,Tuesday,2.0,On-Time
11021,QUICK,3,1998-04-14,1998-05-12,1998-04-21,1,297.18,Quick-Stop,Taucherstraße 10,Cunewalde,Unknown,01307,Germany,1998,4,Tuesday,7.0,On-Time
11022,HANAR,9,1998-04-14,1998-05-12,1998-04-05,2,6.27,Hanari Carnes,"Rua Do Paço, 67",Rio De Janeiro,Rj,05454-876,Brazil,1998,4,Tuesday,-9.0,On-Time
11023,BSBEV,1,1998-04-14,1998-04-28,1998-04-24,2,123.83,B'S Beverages,Fauntleroy Circus,London,Unknown,Ec2 5Nt,Uk,1998,4,Tuesday,10.0,On-Time
11024,EASTC,4,1998-04-15,1998-05-13,1998-04-20,1,74.36,Eastern Connection,35 King George,London,Unknown,Wx3 6Fw,Uk,1998,4,Wednesday,5.0,On-Time
11025,WARTH,6,1998-04-15,1998-05-13,1998-04-24,3,29.17,Wartian Herkku,Torikatu 38,Oulu,Unknown,90110,Finland,1998,4,Wednesday,9.0,On-Time
11026,FRANS,4,1998-04-15,1998-05-13,1998-04-28,1,47.09,Franchi S.P.A.,Via Monte Bianco 34,Torino,Unknown,10100,Italy,1998,4,Wednesday,13.0,On-Time
11027,BOTTM,1,1998-04-16,1998-05-14,1998-04-20,1,52.52,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Bc,T2F 8M4,Canada,1998,4,Thursday,4.0,On-Time
11028,KOENE,2,1998-04-16,1998-05-14,1998-04-22,1,29.59,Königlich Essen,Maubelstr. 90,Brandenburg,Unknown,14776,Germany,1998,4,Thursday,6.0,On-Time
11029,CHOPS,4,1998-04-16,1998-05-14,1998-04-27,1,47.84,Chop-Suey Chinese,Hauptstr. 31,Bern,Unknown,3012,Switzerland,1998,4,Thursday,11.0,On-Time
11030,SAVEA,7,1998-04-17,1998-05-15,1998-04-27,2,830.75,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,4,Friday,10.0,On-Time
11031,SAVEA,6,1998-04-17,1998-05-15,1998-04-24,2,227.22,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,4,Friday,7.0,On-Time
11032,WHITC,2,1998-04-17,1998-05-15,1998-04-23,3,606.19,White Clover Markets,1029 - 12Th Ave. S.,Seattle,Wa,98124,Usa,1998,4,Friday,6.0,On-Time
11033,RICSU,7,1998-04-17,1998-05-15,1998-04-23,3,84.74,Richter Supermarkt,Starenweg 5,Genève,Unknown,1204,Switzerland,1998,4,Friday,6.0,On-Time
11034,OLDWO,8,1998-04-20,1998-06-01,1998-04-27,1,40.32,Old World Delicatessen,2743 Bering St.,Anchorage,Ak,99508,Usa,1998,4,Monday,7.0,On-Time
11035,SUPRD,2,1998-04-20,1998-05-18,1998-04-24,2,0.17,Suprêmes Délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,1998,4,Monday,4.0,On-Time
11036,DRACD,8,1998-04-20,1998-05-18,1998-04-22,3,149.47,Drachenblut Delikatessen,Walserweg 21,Aachen,Unknown,Unknown,Germany,1998,4,Monday,2.0,On-Time
11037,GODOS,7,1998-04-21,1998-05-19,1998-04-27,1,3.2,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Unknown,41101,Spain,1998,4,Tuesday,6.0,On-Time
11038,SUPRD,1,1998-04-21,1998-05-19,1998-04-30,2,29.59,Suprêmes Délices,"Boulevard Tirou, 255",Charleroi,Unknown,B-6000,Belgium,1998,4,Tuesday,9.0,On-Time
11039,LINOD,1,1998-04-21,1998-05-19,,2,65.0,Lino-Delicateses,Ave. 5 De Mayo Porlamar,I. De Margarita,Nueva Esparta,4980,Venezuela,1998,4,Tuesday,,On-Time
11040,GREAL,4,1998-04-22,1998-05-20,,3,1281.0,Great Lakes Food Market,2732 Baker Blvd.,Eugene,Or,97403,Usa,1998,4,Wednesday,,On-Time
11041,CHOPS,3,1998-04-22,1998-05-20,1998-04-28,2,48.22,Chop-Suey Chinese,Hauptstr. 31,Bern,Unknown,3012,Switzerland,1998,4,Wednesday,6.0,On-Time
11042,COMMI,2,1998-04-22,1998-05-06,1998-01-05,1,29.99,Comércio Mineiro,"Av. Dos Lusíadas, 23",Sao Paulo,Sp,05432-043,Brazil,1998,4,Wednesday,-107.0,On-Time
11043,SPECD,5,1998-04-22,1998-05-20,1998-04-29,2,8.8,Spécialités Du Monde,"25, Rue Lauriston",Paris,Unknown,75016,France,1998,4,Wednesday,7.0,On-Time
11044,WOLZA,4,1998-04-23,1998-05-21,1998-05-01,1,8.72,Wolski Zajazd,Ul. Filtrowa 68,Warszawa,Unknown,01-012,Poland,1998,4,Thursday,8.0,On-Time
11045,BOTTM,6,1998-04-23,1998-05-21,,2,70.58,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Bc,T2F 8M4,Canada,1998,4,Thursday,,On-Time
11046,WANDK,8,1998-04-23,1998-05-21,1998-04-24,2,71.64,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Unknown,70563,Germany,1998,4,Thursday,1.0,On-Time
11047,EASTC,7,1998-04-24,1998-05-22,1998-05-01,3,46.62,Eastern Connection,35 King George,London,Unknown,Wx3 6Fw,Uk,1998,4,Friday,7.0,On-Time
11048,BOTTM,7,1998-04-24,1998-05-22,1998-04-30,3,24.12,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,Bc,T2F 8M4,Canada,1998,4,Friday,6.0,On-Time
11049,GOURL,3,1998-04-24,1998-05-22,1998-05-04,1,8.34,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,Sp,04876-786,Brazil,1998,4,Friday,10.0,On-Time
11050,FOLKO,8,1998-04-27,1998-05-25,1998-05-05,2,59.41,Folk Och Fä Hb,Åkergatan 24,Bräcke,Unknown,S-844 67,Sweden,1998,4,Monday,8.0,On-Time
11051,LAMAI,7,1998-04-27,1998-05-25,,3,2.79,La Maison D'Asie,1 Rue Alsace-Lorraine,Toulouse,Unknown,31000,France,1998,4,Monday,,On-Time
11052,HANAR,3,1998-04-27,1998-05-25,1998-05-01,1,67.26,Hanari Carnes,"Rua Do Paço, 67",Rio De Janeiro,Rj,05454-876,Brazil,1998,4,Monday,4.0,On-Time
11053,PICCO,2,1998-04-27,1998-05-25,1998-04-29,2,53.05,Piccolo Und Mehr,Geislweg 14,Salzburg,Unknown,5020,Austria,1998,4,Monday,2.0,On-Time
11054,CACTU,8,1998-04-28,1998-05-26,,1,0.33,Cactus Comidas Para Llevar,Cerrito 333,Buenos Aires,Unknown,1010,Argentina,1998,4,Tuesday,,On-Time
11055,HILAA,7,1998-04-28,1998-05-26,1998-05-05,2,120.92,Hilarion-Abastos,Carrera 22 Con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,5022,Venezuela,1998,4,Tuesday,7.0,On-Time
11056,EASTC,8,1998-04-28,1998-05-12,1998-05-01,2,278.96,Eastern Connection,35 King George,London,Unknown,Wx3 6Fw,Uk,1998,4,Tuesday,3.0,On-Time
11057,NORTS,3,1998-04-29,1998-05-27,1998-01-05,3,4.13,North/South,South House 300 Queensbridge,London,Unknown,Sw7 1Rz,Uk,1998,4,Wednesday,-114.0,On-Time
11058,BLAUS,9,1998-04-29,1998-05-27,,3,31.14,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Unknown,68306,Germany,1998,4,Wednesday,,On-Time
11059,RICAR,2,1998-04-29,1998-06-10,,2,85.8,Ricardo Adocicados,"Av. Copacabana, 267",Rio De Janeiro,Rj,02389-890,Brazil,1998,4,Wednesday,,On-Time
11060,FRANS,2,1998-04-30,1998-05-28,1998-05-04,2,10.98,Franchi S.P.A.,Via Monte Bianco 34,Torino,Unknown,10100,Italy,1998,4,Thursday,4.0,On-Time
11061,GREAL,4,1998-04-30,1998-06-11,,3,14.01,Great Lakes Food Market,2732 Baker Blvd.,Eugene,Or,97403,Usa,1998,4,Thursday,,On-Time
11062,REGGC,4,1998-04-30,1998-05-28,,2,29.93,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Unknown,42100,Italy,1998,4,Thursday,,On-Time
11063,HUNGO,3,1998-04-30,1998-05-28,1998-05-06,2,3759.58,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,1998,4,Thursday,6.0,On-Time
11064,SAVEA,1,1998-05-01,1998-05-29,1998-05-04,1,511.53,Save-A-Lot Markets,187 Suffolk Ln.,Boise,Id,83720,Usa,1998,5,Friday,3.0,On-Time
11065,LILAS,8,2026-01-01,1998-05-29,,1,12.91,Lila-Supermercado,Carrera 52 Con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,2026,1,Thursday,,On-Time
11066,WHITC,7,1998-05-01,1998-05-29,1998-05-04,2,44.72,White Clover Markets,1029 - 12Th Ave. S.,Seattle,Wa,98124,Usa,1998,5,Friday,3.0,On-Time
11067,DRACD,1,1998-05-04,1998-05-18,1998-05-06,2,7.98,Drachenblut Delikatessen,Walserweg 21,Aachen,Unknown,52066,Germany,1998,5,Monday,2.0,On-Time
11068,QUEEN,8,1998-05-04,1998-06-01,,2,81.75,Queen Cozinha,"Alameda Dos Canàrios, 891",Sao Paulo,Sp,05487-020,Brazil,1998,5,Monday,,On-Time
11069,TORTU,1,1998-05-04,1998-06-01,1998-05-06,2,15.67,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Unknown,05033,Mexico,1998,5,Monday,2.0,On-Time
11070,LEHMS,2,1998-06-02,1998-05-05,,1,136.0,Lehmanns Marktstand,Magazinweg 7,Frankfurt A.M.,Unknown,60528,Germany,1998,6,Tuesday,,On-Time
11071,LILAS,1,1998-05-05,1998-06-02,,1,0.93,Lila-Supermercado,Carrera 52 Con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,3508,Venezuela,1998,5,Tuesday,,On-Time
11072,ERNSH,4,1998-05-05,1998-02-06,,2,258.64,Ernst Handel,Kirchgasse 6,Graz,Unknown,8010,Austria,1998,5,Tuesday,,On-Time
11073,PERIC,2,1998-05-05,1998-06-02,,2,24.95,Pericles Comidas Clásicas,Calle Dr. Jorge Cash 321,México D.F.,Unknown,05033,Mexico,1998,5,Tuesday,,On-Time
11074,SIMOB,7,1998-05-06,1998-06-03,,2,18.44,Simons Bistro,Vinbæltet 34,Kobenhavn,Unknown,1734,Denmark,1998,5,Wednesday,,On-Time
11075,RICSU,8,1998-05-06,1998-06-03,,2,6.19,Richter Supermarkt,Starenweg 5,Genève,Unknown,1204,Switzerland,1998,5,Wednesday,,On-Time
11076,BONAP,4,1998-05-06,1998-06-03,,2,38.28,Bon App',"12, Rue Des Bouchers",Marseille,Unknown,13008,France,1998,5,Wednesday,,On-Time
11077,RATTC,1,1998-05-06,1998-06-03,,2,8.53,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,Nm,87110,Usa,1998,5,Wednesday,,On-Time
10322,PERIC,7,1996-04-10,1996-11-01,1996-10-23,3,0.4,Pericles Comidas Clásicas,Calle Dr. Jorge Cash 321,México D.F.,Unknown,05033,Mexico,1996,4,Wednesday,196.0,On-Time
10384,BERGS,3,1996-12-16,1997-01-13,1996-12-20,3,168.64,Berglunds Snabbköp,Berguvsvägen 8,Luleå,Unknown,S-958 22,Sweden,1996,12,Monday,4.0,On-Time
10849,KOENE,9,1998-01-23,1998-02-20,1998-01-30,2,0.56,Königlich Essen,Maubelstr. 90,Brandenburg,Unknown,14776,Germany,1998,1,Friday,7.0,On-Time
10647,QUEDE,4,1997-08-27,1997-09-10,1997-09-03,2,45.54,Que Delícia,"Rua Da Panificadora, 12",Rio De Janeiro,Rj,02389-673,Brazil,1997,8,Wednesday,7.0,On-Time
10752,NORTS,2,1997-11-24,1997-12-22,1997-11-28,3,1.39,North/South,South House 300 Queensbridge,London,Unknown,Sw7 1Rz,Uk,1997,11,Monday,4.0,On-Time
